id,order,size,cr,lambda_2,lambda_2_mult,lcr,ucr,lambda_n,lambda_n_mult,edge_orbits,vertex_orbits,group_size,bipartite,regular,1_walk_regular
50793,36,324,True,15.0,6,True,True,27.0,2,1.0,1.0,313456656380.0,0.0,1.0,True
50794,36,360,True,18.0,10,True,True,30.0,2,1.0,1.0,1132462080.0,0.0,1.0,True
50795,36,396,True,21.0,22,True,True,33.0,2,1.0,1.0,2874009600.0,0.0,1.0,True
50796,36,432,True,24.0,33,True,True,36.0,2,1.0,1.0,6.5942004192e+26,0.0,1.0,True
50797,36,378,True,20.0,27,True,True,27.0,8,1.0,1.0,362880.0,0.0,1.0,True
50798,36,360,True,16.0,9,True,True,24.0,10,1.0,1.0,1440.0,0.0,1.0,True
50800,36,432,True,23.0,24,True,True,32.0,3,1.0,1.0,8709120.0,0.0,1.0,True
50801,36,486,True,27.0,32,True,True,36.0,3,1.0,1.0,4.1616291151e+23,0.0,1.0,True
50802,36,450,True,24.0,25,True,True,30.0,10,1.0,1.0,1036800.0,0.0,1.0,True
50803,36,540,True,30.0,30,True,True,36.0,5,1.0,1.0,1.0030613004e+20,0.0,1.0,True
50805,36,576,True,32.0,27,True,True,36.0,8,1.0,1.0,9.586591202e+17,0.0,1.0,True
50806,36,594,True,33.0,24,True,True,36.0,11,1.0,1.0,1.0426822218e+18,0.0,1.0,True
50807,36,612,True,34.0,18,True,True,36.0,17,1.0,1.0,1.6783438527e+21,0.0,1.0,True
50808,36,630,True,36.0,35,True,True,36.0,35,1.0,1.0,3.7199332679e+41,0.0,1.0,True
51014,36,108,True,3.0,8,True,True,12.0,1,1.0,1.0,10368.0,1.0,1.0,True
51207,36,72,False,0.438447,3,False,True,6.0,12,2.0,2.0,48.0,0.0,1.0,False
51401,36,108,True,3.55051,12,True,True,12.0,1,1.0,1.0,4320.0,1.0,1.0,True
51486,36,72,False,0.585786,3,False,True,6.0,13,2.0,2.0,48.0,0.0,1.0,False
51942,36,72,True,0.935822,2,True,True,7.75877,2,1.0,1.0,9216.0,0.0,1.0,True
51943,36,72,True,0.24123,2,True,True,8.0,1,1.0,1.0,9437184.0,1.0,1.0,True
51944,36,72,True,1.0,4,True,True,8.0,1,1.0,1.0,288.0,1.0,1.0,True
51945,36,72,True,0.535898,2,True,True,8.0,1,1.0,1.0,144.0,1.0,1.0,True
51946,36,72,True,1.0,6,True,True,6.0,13,1.0,1.0,144.0,0.0,1.0,True
52180,36,108,True,2.0,6,True,True,9.0,2,1.0,1.0,432.0,0.0,1.0,True
52181,36,108,True,3.0,6,True,True,12.0,1,1.0,1.0,432.0,1.0,1.0,True
52182,36,126,True,3.506041,9,True,True,9.603875,9,1.0,1.0,504.0,0.0,1.0,True
52183,36,144,True,5.0,8,True,True,16.0,1,1.0,1.0,576.0,1.0,1.0,True
52184,36,162,True,6.0,12,True,True,12.0,15,1.0,1.0,648.0,0.0,1.0,True
52185,36,180,True,5.527864,3,True,True,15.0,2,1.0,1.0,720.0,0.0,1.0,True
52186,36,180,True,7.145898,8,True,True,13.854102,8,1.0,1.0,720.0,0.0,1.0,True
52509,36,72,False,1.504668,2,False,True,8.0,1,4.0,1.0,36.0,1.0,1.0,False
52510,36,72,False,1.354249,2,False,True,8.0,1,4.0,1.0,36.0,1.0,1.0,False
52511,36,72,False,1.60583,6,False,True,8.0,1,2.0,1.0,216.0,1.0,1.0,False
52512,36,72,False,1.377142,2,False,True,8.0,1,4.0,1.0,36.0,1.0,1.0,False
52513,36,72,False,1.277598,2,False,True,8.0,1,4.0,1.0,36.0,1.0,1.0,False
52514,36,72,False,1.354249,2,False,True,8.0,1,3.0,1.0,72.0,1.0,1.0,False
52601,36,306,True,12.876894,9,True,True,21.123106,9,1.0,1.0,4896.0,0.0,1.0,True
54965,36,48,True,0.354249,3,True,True,6.0,1,1.0,2.0,48.0,1.0,0.0,False
54966,36,48,True,0.354249,2,True,True,6.0,1,1.0,2.0,768.0,1.0,0.0,False
54967,36,48,True,0.090687,2,True,True,6.0,1,1.0,2.0,98304.0,1.0,0.0,False
54968,36,72,True,0.837722,4,True,True,8.0,1,1.0,2.0,36864.0,1.0,1.0,True
54969,36,80,True,1.627719,5,True,True,9.0,1,1.0,2.0,160.0,1.0,0.0,False
54970,36,80,True,2.438447,15,True,True,9.0,1,1.0,2.0,5760.0,1.0,0.0,False
54971,36,54,True,0.837722,6,True,True,8.0,1,1.0,2.0,1296.0,1.0,0.0,False
54972,36,54,True,0.179494,2,True,True,8.0,1,1.0,2.0,181398528.0,1.0,0.0,False
54973,36,72,True,1.298438,6,True,True,9.0,1,1.0,2.0,144.0,1.0,0.0,False
54974,36,72,True,0.725083,3,True,True,9.0,1,1.0,2.0,80621568.0,1.0,0.0,False
54975,36,72,True,1.298438,6,True,True,9.0,1,1.0,2.0,294912.0,1.0,0.0,False
54976,36,108,True,2.653935,6,True,True,12.0,1,1.0,2.0,216.0,1.0,1.0,True
54977,36,108,True,0.803848,2,True,True,12.0,1,1.0,1.0,52242776064.0,1.0,1.0,True
54978,36,108,True,1.757359,4,True,True,12.0,1,1.0,2.0,1719926784.0,1.0,1.0,True
54979,36,108,True,2.535898,6,True,True,12.0,1,1.0,1.0,56623104.0,1.0,1.0,True
54980,36,108,True,2.535898,6,True,True,12.0,1,1.0,2.0,55296.0,1.0,1.0,True
54981,36,108,True,1.403733,2,True,True,11.638156,2,1.0,1.0,432.0,0.0,1.0,True
54982,36,108,True,2.935822,6,True,True,9.75877,6,1.0,1.0,216.0,0.0,1.0,True
54983,36,56,True,1.0,7,True,True,9.0,1,1.0,2.0,40320.0,1.0,0.0,False
54984,36,96,True,2.535898,8,True,True,12.0,1,1.0,2.0,768.0,1.0,0.0,False
54985,36,96,True,2.535898,8,True,True,12.0,1,1.0,2.0,768.0,1.0,0.0,False
54986,36,96,True,0.708497,2,True,True,12.0,1,1.0,2.0,146767085570.0,1.0,0.0,False
54987,36,96,True,1.527864,3,True,True,12.0,1,1.0,2.0,9172942848.0,1.0,0.0,False
54988,36,96,True,1.527864,3,True,True,12.0,1,1.0,2.0,12582912.0,1.0,0.0,False
54989,36,96,True,2.535898,8,True,True,12.0,1,1.0,2.0,1572864.0,1.0,0.0,False
54990,36,96,True,2.0,4,True,True,12.0,1,1.0,2.0,196608.0,1.0,0.0,False
54991,36,96,True,1.527864,2,True,True,12.0,1,1.0,2.0,196608.0,1.0,0.0,False
54992,36,144,True,4.0,4,True,True,16.0,1,1.0,1.0,37748736.0,1.0,1.0,True
54993,36,144,True,4.837722,8,True,True,16.0,1,1.0,2.0,73728.0,1.0,1.0,True
54994,36,144,True,1.871644,2,True,True,15.517541,2,1.0,1.0,47552535724000.0,0.0,1.0,True
54995,36,144,True,4.535898,6,True,True,12.0,4,1.0,1.0,288.0,0.0,1.0,True
54996,36,144,True,4.0,3,True,True,12.0,7,1.0,1.0,288.0,0.0,1.0,True
54997,36,144,True,4.0,6,True,True,12.0,4,1.0,1.0,4608.0,0.0,1.0,True
54998,36,81,True,1.757359,6,True,True,12.0,1,1.0,2.0,1296.0,1.0,0.0,False
54999,36,81,True,1.757359,6,True,True,12.0,1,1.0,2.0,1088391168.0,1.0,0.0,False
55000,36,162,True,6.0,12,True,True,12.0,15,1.0,1.0,1296.0,0.0,1.0,True
55001,36,162,True,6.0,12,True,True,12.0,15,1.0,1.0,1296.0,0.0,1.0,True
55002,36,60,True,0.432236,2,True,True,12.0,1,1.0,2.0,35831808000000.0,1.0,0.0,False
55003,36,60,True,1.101021,5,True,True,12.0,1,1.0,2.0,23592960.0,1.0,0.0,False
55004,36,120,True,3.468871,6,True,True,15.0,1,1.0,2.0,983040.0,1.0,0.0,False
55005,36,160,True,6.0,10,True,True,18.0,1,1.0,2.0,1920.0,1.0,0.0,False
55006,36,160,True,2.596876,2,True,True,18.0,1,1.0,2.0,550376570880000.0,1.0,0.0,False
55007,36,160,True,4.876894,5,True,True,18.0,1,1.0,2.0,1966080.0,1.0,0.0,False
55008,36,180,True,5.0,2,True,True,20.0,1,1.0,1.0,8640.0,1.0,1.0,True
55009,36,180,True,6.0,10,True,True,12.0,25,1.0,1.0,1036800.0,0.0,1.0,True
55010,36,108,True,2.708497,2,True,True,16.0,1,1.0,2.0,1296.0,1.0,0.0,False
55011,36,108,True,2.708497,4,True,True,16.0,1,1.0,2.0,725594112.0,1.0,0.0,False
55012,36,144,True,4.876894,9,True,True,18.0,1,1.0,2.0,144.0,1.0,0.0,False
55013,36,144,True,4.876894,9,True,True,18.0,1,1.0,2.0,2304.0,1.0,0.0,False
55014,36,144,True,2.291796,2,True,True,18.0,1,1.0,2.0,2786281390100000.0,1.0,0.0,False
55015,36,144,True,3.255437,3,True,True,18.0,1,1.0,2.0,412782428160000.0,1.0,0.0,False
55016,36,144,True,3.255437,3,True,True,18.0,1,1.0,2.0,5944066965500.0,1.0,0.0,False
55017,36,144,True,3.255437,3,True,True,18.0,1,1.0,2.0,5159780352.0,1.0,0.0,False
55018,36,144,True,4.417424,6,True,True,18.0,1,1.0,2.0,322486272.0,1.0,0.0,False
55019,36,144,True,3.803848,2,True,True,18.0,1,1.0,2.0,589824.0,1.0,0.0,False
55020,36,144,True,4.876894,9,True,True,18.0,1,1.0,2.0,2359296.0,1.0,0.0,False
55021,36,144,True,4.876894,9,True,True,18.0,1,1.0,2.0,2359296.0,1.0,0.0,False
55022,36,216,True,6.0,2,True,True,24.0,1,1.0,1.0,1.671768834e+18,1.0,1.0,True
55023,36,216,True,7.757359,4,True,True,24.0,1,1.0,2.0,1719926784.0,1.0,1.0,True
55024,36,216,True,6.0,3,True,True,18.0,5,1.0,1.0,104485552130.0,0.0,1.0,True
55025,36,216,True,9.0,4,True,True,18.0,4,1.0,1.0,1728.0,0.0,1.0,True
55026,36,216,True,10.0,18,True,True,18.0,2,1.0,1.0,432.0,0.0,1.0,True
55027,36,216,True,10.0,16,True,True,16.645751,8,1.0,1.0,432.0,0.0,1.0,True
55028,36,216,True,7.394449,8,True,True,16.0,3,1.0,1.0,432.0,0.0,1.0,True
55029,36,112,True,3.255437,7,True,True,18.0,1,1.0,2.0,336.0,1.0,0.0,False
55030,36,112,True,1.71989,2,True,True,18.0,1,1.0,2.0,8.2590884168e+16,1.0,0.0,False
55031,36,112,True,3.255437,7,True,True,18.0,1,1.0,2.0,22020096.0,1.0,0.0,False
55032,36,210,True,5.755002,2,True,True,24.0,1,1.0,2.0,1.3273534956e+18,1.0,0.0,False
55033,36,252,True,9.0,8,True,True,16.0,27,1.0,1.0,362880.0,0.0,1.0,True
55034,36,90,True,2.291796,5,True,True,18.0,1,1.0,2.0,3627970560.0,1.0,0.0,False
55035,36,240,True,11.0,15,True,True,27.0,1,1.0,2.0,5760.0,1.0,0.0,False
55036,36,240,True,8.783009,3,True,True,27.0,1,1.0,2.0,1651129712600000.0,1.0,0.0,False
55037,36,270,True,8.291796,3,True,True,21.708204,3,1.0,1.0,261213880320.0,0.0,1.0,True
55038,36,64,True,0.937742,2,True,True,18.0,1,1.0,2.0,2.1143266347e+19,1.0,0.0,False
55039,36,192,True,5.071797,2,True,True,24.0,1,1.0,2.0,5.4368399178e+18,1.0,0.0,False
55040,36,162,True,5.291796,6,True,True,24.0,1,1.0,2.0,1296.0,1.0,0.0,False
55041,36,162,True,4.062746,2,True,True,24.0,1,1.0,2.0,6.1929004688e+19,1.0,0.0,False
55042,36,162,True,5.291796,6,True,True,24.0,1,1.0,2.0,1088391168.0,1.0,0.0,False
55043,36,216,True,7.315342,3,True,True,27.0,1,1.0,2.0,8358844170200000.0,1.0,0.0,False
55044,36,324,True,15.0,12,True,True,24.0,3,1.0,1.0,1296.0,0.0,1.0,True
55045,36,324,True,15.0,12,True,True,24.0,3,1.0,1.0,1296.0,0.0,1.0,True
55046,36,323,True,17.0,18,True,True,36.0,1,1.0,2.0,4.3267632905e+31,1.0,0.0,False
55047,36,120,True,2.834849,2,True,True,24.0,1,1.0,2.0,2.2936668403e+21,1.0,0.0,False
55048,36,120,True,3.514719,5,True,True,24.0,1,1.0,2.0,23592960.0,1.0,0.0,False
55049,36,240,True,9.255437,5,True,True,30.0,1,1.0,2.0,8806025134100.0,1.0,0.0,False
55050,36,320,True,16.0,19,True,True,36.0,1,1.0,2.0,5.0903097535e+31,1.0,0.0,False
55051,36,360,True,18.0,20,True,True,24.0,15,1.0,1.0,51840.0,0.0,1.0,True
55052,36,168,True,5.610133,7,True,True,27.0,1,1.0,2.0,40320.0,1.0,0.0,False
55053,36,168,True,5.118473,3,True,True,27.0,1,1.0,2.0,2.477726525e+17,1.0,0.0,False
55054,36,315,True,15.0,20,True,True,36.0,1,1.0,2.0,6.6810315515e+31,1.0,0.0,False
55055,36,378,True,18.0,14,True,True,24.0,21,1.0,1.0,12096.0,0.0,1.0,True
55056,36,66,True,1.464346,2,True,True,24.0,1,1.0,2.0,3.8160882056e+23,1.0,0.0,False
55057,36,264,True,10.821092,11,True,True,33.0,1,1.0,2.0,1961990553600.0,1.0,0.0,False
55058,36,308,True,14.0,21,True,True,36.0,1,1.0,2.0,9.7988462755e+31,1.0,0.0,False
55059,36,299,True,13.0,22,True,True,36.0,1,1.0,2.0,1.6098104595e+32,1.0,0.0,False
55060,36,96,True,2.625718,3,True,True,27.0,1,1.0,2.0,6.3429799041e+19,1.0,0.0,False
55061,36,216,True,7.814647,8,True,True,32.0,1,1.0,2.0,3656994324500.0,1.0,0.0,False
55062,36,288,True,12.0,23,True,True,36.0,1,1.0,2.0,2.9719577715e+32,1.0,0.0,False
55063,36,150,True,4.753049,5,True,True,30.0,1,1.0,2.0,2149908480000000.0,1.0,0.0,False
55064,36,275,True,11.0,24,True,True,36.0,1,1.0,2.0,6.1915786906e+32,1.0,0.0,False
55065,36,260,True,10.0,25,True,True,36.0,1,1.0,2.0,1.4634640541e+33,1.0,0.0,False
55066,36,243,True,9.0,26,True,True,36.0,1,1.0,2.0,3.9513529462e+33,1.0,0.0,False
55067,36,224,True,8.0,27,True,True,36.0,1,1.0,2.0,1.2293098055e+34,1.0,0.0,False
55068,36,203,True,7.0,28,True,True,36.0,1,1.0,2.0,4.4562480448e+34,1.0,0.0,False
55069,36,180,True,6.0,29,True,True,36.0,1,1.0,2.0,1.9098205906e+35,1.0,0.0,False
55070,36,155,True,5.0,30,True,True,36.0,1,1.0,2.0,9.867406385e+35,1.0,0.0,False
55071,36,128,True,4.0,31,True,True,36.0,1,1.0,2.0,6.3151400864e+36,1.0,0.0,False
55072,36,99,True,3.0,32,True,True,36.0,1,1.0,2.0,5.2099905713e+37,1.0,0.0,False
55073,36,68,True,2.0,33,True,True,36.0,1,1.0,2.0,5.9046559808e+38,1.0,0.0,False
55074,36,35,True,1.0,34,True,True,36.0,1,1.0,2.0,1.0333147966e+40,1.0,0.0,False
56127,36,108,False,2.0,2,False,True,9.0,8,4.0,2.0,96.0,0.0,1.0,False
50809,37,37,True,0.028768,2,True,True,3.992795,2,1.0,1.0,74.0,0.0,1.0,True
50810,37,666,True,37.0,36,True,True,37.0,36,1.0,1.0,1.3763753091e+43,0.0,1.0,True
51219,37,333,True,15.458619,18,True,True,21.541381,18,1.0,1.0,666.0,0.0,1.0,True
51220,37,222,True,9.812899,12,True,True,16.344712,12,1.0,1.0,444.0,0.0,1.0,True
51221,37,111,True,1.952187,6,True,True,8.637982,6,1.0,1.0,222.0,0.0,1.0,True
51222,37,74,True,0.980154,4,True,True,7.479476,4,1.0,1.0,148.0,0.0,1.0,True
53690,37,333,True,15.458619,18,True,True,21.541381,18,333.0,37.0,1.0,0.0,1.0,True
55075,37,342,True,18.0,18,True,True,37.0,1,1.0,2.0,7.7881739229e+32,1.0,0.0,False
55076,37,340,True,17.0,19,True,True,37.0,1,1.0,2.0,8.653526581e+32,1.0,0.0,False
55077,37,336,True,16.0,20,True,True,37.0,1,1.0,2.0,1.0689650482e+33,1.0,0.0,False
55078,37,330,True,15.0,21,True,True,37.0,1,1.0,2.0,1.4698269413e+33,1.0,0.0,False
55079,37,322,True,14.0,22,True,True,37.0,1,1.0,2.0,2.2537346434e+33,1.0,0.0,False
55080,37,312,True,13.0,23,True,True,37.0,1,1.0,2.0,3.8635451029e+33,1.0,0.0,False
55081,37,300,True,12.0,24,True,True,37.0,1,1.0,2.0,7.4298944287e+33,1.0,0.0,False
55082,37,286,True,11.0,25,True,True,37.0,1,1.0,2.0,1.6098104595e+34,1.0,0.0,False
55083,37,270,True,10.0,26,True,True,37.0,1,1.0,2.0,3.9513529462e+34,1.0,0.0,False
55084,37,252,True,9.0,27,True,True,37.0,1,1.0,2.0,1.1063788249e+35,1.0,0.0,False
55085,37,232,True,8.0,28,True,True,37.0,1,1.0,2.0,3.5649984359e+35,1.0,0.0,False
55086,37,210,True,7.0,29,True,True,37.0,1,1.0,2.0,1.3368744135e+36,1.0,0.0,False
55087,37,186,True,6.0,30,True,True,37.0,1,1.0,2.0,5.920443831e+36,1.0,0.0,False
55088,37,160,True,5.0,31,True,True,37.0,1,1.0,2.0,3.1575700432e+37,1.0,0.0,False
55089,37,132,True,4.0,32,True,True,37.0,1,1.0,2.0,2.0839962285e+38,1.0,0.0,False
55090,37,102,True,3.0,33,True,True,37.0,1,1.0,2.0,1.7713967942e+39,1.0,0.0,False
55091,37,70,True,2.0,34,True,True,37.0,1,1.0,2.0,2.0666295933e+40,1.0,0.0,False
55092,37,36,True,1.0,35,True,True,37.0,1,1.0,2.0,3.7199332679e+41,1.0,0.0,False
36430,38,57,False,0.108366,2,False,True,6.0,1,2.0,1.0,76.0,1.0,1.0,False
36432,38,57,True,0.653296,6,True,True,6.0,1,1.0,1.0,114.0,1.0,1.0,True
36434,38,57,False,0.249761,2,False,True,6.0,1,3.0,1.0,38.0,1.0,1.0,False
36436,38,57,False,0.455103,2,False,True,6.0,1,3.0,1.0,38.0,1.0,1.0,False
49521,38,57,False,0.763932,4,False,True,6.0,1,5.0,6.0,24.0,1.0,1.0,False
50811,38,38,True,0.027277,2,True,True,4.0,1,1.0,1.0,76.0,1.0,1.0,True
50812,38,171,True,6.763932,18,True,True,18.0,1,1.0,1.0,342.0,1.0,1.0,True
50813,38,190,True,7.763932,18,True,True,20.0,1,2.0,1.0,342.0,1.0,1.0,True
50814,38,342,True,17.0,18,True,True,36.0,1,1.0,1.0,2.4329020082e+17,1.0,1.0,True
50815,38,361,True,19.0,36,True,True,38.0,1,1.0,1.0,2.9595060907e+34,1.0,1.0,True
50816,38,684,True,36.0,19,True,True,38.0,18,1.0,1.0,6.3777066403e+22,0.0,1.0,True
50817,38,703,True,38.0,37,True,True,38.0,37,1.0,1.0,5.2302261747e+44,0.0,1.0,True
51947,38,76,True,0.216731,2,True,True,7.945445,2,1.0,1.0,19922944.0,0.0,1.0,True
52515,38,76,False,1.701056,6,False,True,8.0,1,2.0,1.0,114.0,1.0,1.0,False
53627,38,57,False,0.685797,1,False,True,6.0,1,17.0,10.0,4.0,1.0,1.0,False
53628,38,57,False,0.657077,1,False,True,6.0,1,11.0,8.0,8.0,1.0,1.0,False
53629,38,57,False,0.646346,1,False,True,6.0,1,17.0,10.0,4.0,1.0,1.0,False
53630,38,57,False,0.661339,1,False,True,6.0,1,19.0,12.0,4.0,1.0,1.0,False
53950,38,57,False,0.673154,2,False,True,6.0,1,5.0,6.0,24.0,1.0,1.0,False
55093,38,114,True,3.492981,6,True,True,12.0,1,1.0,1.0,228.0,1.0,1.0,True
55094,38,180,True,4.0,3,True,True,19.0,1,1.0,2.0,232190115840000.0,1.0,0.0,False
55095,38,180,True,5.227998,5,True,True,19.0,1,1.0,2.0,2866544640.0,1.0,0.0,False
55096,38,180,True,5.227998,5,True,True,19.0,1,1.0,2.0,33592320.0,1.0,0.0,False
55097,38,168,True,5.227998,7,True,True,19.0,1,1.0,2.0,2257403904.0,1.0,0.0,False
55098,38,228,True,6.985963,6,True,True,16.570285,6,1.0,1.0,59768832.0,0.0,1.0,True
55099,38,120,True,2.411277,3,True,True,19.0,1,1.0,2.0,1146617856000000.0,1.0,0.0,False
55100,38,120,True,2.411277,3,True,True,19.0,1,1.0,2.0,143327232000000.0,1.0,0.0,False
55101,38,96,True,1.867831,3,True,True,19.0,1,1.0,2.0,6.3429799041e+19,1.0,0.0,False
55102,38,96,True,1.867831,3,True,True,19.0,1,1.0,2.0,5283615080400.0,1.0,0.0,False
55103,38,360,True,18.0,19,True,True,38.0,1,1.0,2.0,1.5576347846e+34,1.0,0.0,False
55104,38,357,True,17.0,20,True,True,38.0,1,1.0,2.0,1.817240582e+34,1.0,0.0,False
55105,38,352,True,16.0,21,True,True,38.0,1,1.0,2.0,2.3517231061e+34,1.0,0.0,False
55106,38,345,True,15.0,22,True,True,38.0,1,1.0,2.0,3.3806019651e+34,1.0,0.0,False
55107,38,336,True,14.0,23,True,True,38.0,1,1.0,2.0,5.4089631441e+34,1.0,0.0,False
55108,38,325,True,13.0,24,True,True,38.0,1,1.0,2.0,9.6588627573e+34,1.0,0.0,False
55109,38,312,True,12.0,25,True,True,38.0,1,1.0,2.0,1.9317725515e+35,1.0,0.0,False
55110,38,297,True,11.0,26,True,True,38.0,1,1.0,2.0,4.3464882408e+35,1.0,0.0,False
55111,38,280,True,10.0,27,True,True,38.0,1,1.0,2.0,1.1063788249e+36,1.0,0.0,False
55112,38,261,True,9.0,28,True,True,38.0,1,1.0,2.0,3.2084985923e+36,1.0,0.0,False
55113,38,240,True,8.0,29,True,True,38.0,1,1.0,2.0,1.0694995308e+37,1.0,0.0,False
55114,38,217,True,7.0,30,True,True,38.0,1,1.0,2.0,4.1443106817e+37,1.0,0.0,False
55115,38,192,True,6.0,31,True,True,38.0,1,1.0,2.0,1.8945420259e+38,1.0,0.0,False
55116,38,165,True,5.0,32,True,True,38.0,1,1.0,2.0,1.0419981143e+39,1.0,0.0,False
55117,38,136,True,4.0,33,True,True,38.0,1,1.0,2.0,7.085587177e+39,1.0,0.0,False
55118,38,105,True,3.0,34,True,True,38.0,1,1.0,2.0,6.1998887798e+40,1.0,0.0,False
55119,38,72,True,2.0,35,True,True,38.0,1,1.0,2.0,7.4398665358e+41,1.0,0.0,False
55120,38,37,True,1.0,36,True,True,38.0,1,1.0,2.0,1.3763753091e+43,1.0,0.0,False
50818,39,39,True,0.025899,2,True,True,3.993515,2,1.0,1.0,78.0,0.0,1.0,True
50819,39,234,True,7.868391,4,True,True,19.95328,4,1.0,1.0,679156088830.0,0.0,1.0,True
50820,39,468,True,23.0,24,True,True,36.0,2,1.0,1.0,37362124800.0,0.0,1.0,True
50821,39,507,True,26.0,36,True,True,39.0,2,1.0,1.0,1.4487458321e+30,0.0,1.0,True
50822,39,702,True,36.0,26,True,True,39.0,12,1.0,1.0,8.13292133e+19,0.0,1.0,True
50823,39,741,True,39.0,38,True,True,39.0,38,1.0,1.0,2.0397882081e+46,0.0,1.0,True
51948,39,78,True,0.458176,2,True,True,7.883767,2,1.0,1.0,156.0,0.0,1.0,True
52187,39,117,True,1.860093,6,True,True,9.0,2,1.0,1.0,234.0,0.0,1.0,True
55121,39,52,True,0.474688,4,True,True,6.0,1,1.0,2.0,52.0,1.0,0.0,False
55122,39,52,True,0.07736,2,True,True,6.0,1,1.0,2.0,212992.0,1.0,0.0,False
55123,39,78,True,0.925687,6,True,True,6.0,14,1.0,1.0,78.0,0.0,1.0,True
55124,39,78,True,1.205224,6,True,True,9.0,1,1.0,2.0,78.0,1.0,0.0,False
55125,39,78,True,1.205224,6,True,True,9.0,1,1.0,2.0,319488.0,1.0,0.0,False
55126,39,117,True,0.687264,2,True,True,11.825651,2,1.0,1.0,339578044420.0,0.0,1.0,True
55127,39,104,True,1.750695,4,True,True,12.0,1,1.0,2.0,425984.0,1.0,0.0,False
55128,39,104,True,2.837722,12,True,True,12.0,1,1.0,2.0,46006272.0,1.0,0.0,False
55129,39,120,True,2.227998,5,True,True,13.0,1,1.0,2.0,137594142720.0,1.0,0.0,False
55130,39,120,True,2.725083,5,True,True,13.0,1,1.0,2.0,491520.0,1.0,0.0,False
55131,39,156,True,5.245594,4,True,True,13.302187,4,1.0,1.0,312.0,0.0,1.0,True
55132,39,156,True,5.117979,12,True,True,12.0,2,1.0,1.0,156.0,0.0,1.0,True
55133,39,108,True,2.594875,8,True,True,13.0,1,1.0,2.0,1296.0,1.0,0.0,False
55134,39,108,True,1.575571,4,True,True,13.0,1,1.0,2.0,46438023168.0,1.0,0.0,False
55135,39,108,True,2.594875,8,True,True,13.0,1,1.0,2.0,4353564672.0,1.0,0.0,False
55136,39,90,True,1.279847,4,True,True,13.0,1,1.0,2.0,214990848000000.0,1.0,0.0,False
55137,39,156,True,5.0,12,True,True,18.0,1,1.0,2.0,156.0,1.0,0.0,False
55138,39,156,True,4.572184,6,True,True,18.0,1,1.0,2.0,638976.0,1.0,0.0,False
55139,39,234,True,9.394449,6,True,True,18.0,2,1.0,1.0,468.0,0.0,1.0,True
55140,39,252,True,6.442561,2,True,True,26.0,1,1.0,2.0,2.8670835504e+20,1.0,0.0,False
55141,39,240,True,6.0,2,True,True,26.0,1,1.0,2.0,6.7960498972e+20,1.0,0.0,False
55142,39,240,True,8.0,5,True,True,26.0,1,1.0,2.0,137594142720.0,1.0,0.0,False
55143,39,216,True,7.169048,8,True,True,26.0,1,1.0,2.0,1296.0,1.0,0.0,False
55144,39,216,True,5.18975,2,True,True,26.0,1,1.0,2.0,3.9634563001e+21,1.0,0.0,False
55145,39,216,True,6.442561,4,True,True,26.0,1,1.0,2.0,46438023168.0,1.0,0.0,False
55146,39,216,True,7.169048,8,True,True,26.0,1,1.0,2.0,4353564672.0,1.0,0.0,False
55147,39,234,True,8.376525,12,True,True,27.0,1,1.0,2.0,46006272.0,1.0,0.0,False
55148,39,351,True,14.091673,6,True,True,24.908327,6,1.0,1.0,1018734133200.0,0.0,1.0,True
55149,39,180,True,4.111806,2,True,True,26.0,1,1.0,2.0,6.1929004688e+22,1.0,0.0,False
55150,39,180,True,5.0,4,True,True,26.0,1,1.0,2.0,214990848000000.0,1.0,0.0,False
55151,39,380,True,19.0,19,True,True,39.0,1,1.0,2.0,2.9595060907e+35,1.0,0.0,False
55152,39,378,True,18.0,20,True,True,39.0,1,1.0,2.0,3.2710330476e+35,1.0,0.0,False
55153,39,132,True,2.851108,2,True,True,26.0,1,1.0,2.0,3.0528705645e+24,1.0,0.0,False
55154,39,374,True,17.0,21,True,True,39.0,1,1.0,2.0,3.9979292804e+35,1.0,0.0,False
55155,39,368,True,16.0,22,True,True,39.0,1,1.0,2.0,5.4089631441e+35,1.0,0.0,False
55156,39,72,True,1.467437,2,True,True,26.0,1,1.0,2.0,6.5942004192e+26,1.0,0.0,False
55157,39,312,True,11.835586,12,True,True,36.0,1,1.0,2.0,51011754394000.0,1.0,0.0,False
55158,39,360,True,15.0,23,True,True,39.0,1,1.0,2.0,8.1134447161e+35,1.0,0.0,False
55159,39,350,True,14.0,24,True,True,39.0,1,1.0,2.0,1.352240786e+36,1.0,0.0,False
55160,39,338,True,13.0,25,True,True,39.0,1,1.0,2.0,2.5113043169e+36,1.0,0.0,False
55161,39,324,True,12.0,26,True,True,39.0,1,1.0,2.0,5.2157858889e+36,1.0,0.0,False
55162,39,308,True,11.0,27,True,True,39.0,1,1.0,2.0,1.2170167074e+37,1.0,0.0,False
55163,39,290,True,10.0,28,True,True,39.0,1,1.0,2.0,3.2084985923e+37,1.0,0.0,False
55164,39,270,True,9.0,29,True,True,39.0,1,1.0,2.0,9.6254957769e+37,1.0,0.0,False
55165,39,248,True,8.0,30,True,True,39.0,1,1.0,2.0,3.3154485454e+38,1.0,0.0,False
55166,39,224,True,7.0,31,True,True,39.0,1,1.0,2.0,1.3261794181e+39,1.0,0.0,False
